Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.13,0.11,50.4,1773798499,0.41,14.62,6.98,160.968,36.205,201.953,54.41,34.39853,-119.84858,-,-,-,-,-,-,-,-,-,0.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.11,50.4,1773796699,0.39,14.62,6.28,165.947,36.137,224.163,56.107,34.39853,-119.84858,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,42.4,1773794911,-,-,-,-,-,-,-,34.3985333,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,41.6,1773794899,0.38,17.06,6.8,177.048,28.864,210.964,50.239,34.39855,-119.84858,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,41.6,1773793099,0.36,17.06,6.24,171.285,35.049,222.864,51.664,34.39855,-119.84858,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1773791311,-,-,-,-,-,-,-,34.3985333,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1773791299,0.35,17.06,5.92,185.447,37.779,227.236,48.767,34.39853,-119.84858,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1773789499,0.35,17.06,6,184.907,31.827,224.7,47.239,34.39853,-119.84858,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,32,1773787711,-,-,-,-,-,-,-,34.3985500,-119.8486167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,32,1773787699,0.4,14.62,6.24,174.697,36.845,220.288,48.654,34.39855,-119.84862,-,-,-,-,-,-,-,-,-,0.40,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,32,1773785899,0.36,17.06,5.64,185.089,34.802,229.72,45.809,34.39853,-119.84867,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.05,31.2,1773784111,-,-,-,-,-,-,-,34.3985500,-119.8487167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,31.2,1773784099,0.35,17.06,5.82,193.57,31.829,232.865,43.082,34.39855,-119.84872,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,31.2,1773782299,0.36,17.06,5.96,178.561,34.619,224.455,47.621,34.39855,-119.84880,-,-,-,-,-,-,-,-,-,0.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,31.2,1773780511,-,-,-,-,-,-,-,34.3985667,-119.8489167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,32,1773780499,0.35,17.06,5.96,184.928,28.514,223.543,45.86,34.39855,-119.84893,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,32,1773778699,0.37,17.06,5.94,177.134,32.336,226.09,47.662,34.39850,-119.84903,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,35.2,1773776911,-,-,-,-,-,-,-,34.3985167,-119.8490500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,35.2,1773776899,0.34,17.06,5.98,181.414,33.2,221.59,48.677,34.39853,-119.84907,-,-,-,-,-,-,-,-,-,0.40,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,35.2,1773775099,0.34,17.06,5.7,187.413,36.642,231.299,48.866,34.39857,-119.84912,-,-,-,-,-,-,-,-,-,0.40,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,43.2,1773773311,-,-,-,-,-,-,-,34.3985667,-119.8491333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,43.2,1773773299,0.36,17.06,5.84,189.265,32.622,231.9,47.533,34.39857,-119.84913,-,-,-,-,-,-,-,-,-,0.40,45.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,43.2,1773771499,0.38,17.06,5.7,178.509,37.209,226.442,50.97,34.39855,-119.84915,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,53.6,1773769712,-,-,-,-,-,-,-,34.3986000,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,53.6,1773769699,0.37,17.06,5.92,178.264,35.614,226.929,51.536,34.39860,-119.84913,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,53.6,1773767899,0.4,17.06,5.8,177.174,38.59,230.497,51.78,34.39863,-119.84912,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.76,61.6,1773766112,-,-,-,-,-,-,-,34.3986167,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.84,61.6,1773766099,0.37,17.06,5.42,178.953,35.994,235.71,51.558,34.39860,-119.84915,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.84,61.6,1773764299,0.4,17.06,5.56,173.686,43.555,233.62,51.57,34.39855,-119.84913,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.65,71.2,1773762512,-,-,-,-,-,-,-,34.3985333,-119.8491167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.61,72,1773762499,0.41,17.06,5.86,182.114,34.217,230.604,49.292,34.39855,-119.84912,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.61,72,1773760699,0.39,17.06,5.36,178.755,39.314,234.238,48.801,34.39858,-119.84902,-,-,-,-,-,-,-,-,-,0.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.96,77.6,1773758912,-,-,-,-,-,-,-,34.3985333,-119.8489000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.97,77.6,1773758899,0.42,17.06,5.4,173.943,31.144,235.947,45.527,34.39853,-119.84888,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.97,77.6,1773757099,0.41,17.06,5.2,175.527,34.871,234.336,46.62,34.39853,-119.84883,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,78.4,1773755312,-,-,-,-,-,-,-,34.3985167,-119.8487833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,78.4,1773755299,0.41,5.38,5.12,261.227,20.55,241.905,42.857,34.39853,-119.84878,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,78.4,1773753499,0.42,4.86,5.34,262.868,20.359,238.76,42.149,34.39853,-119.84877,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1773751712,-,-,-,-,-,-,-,34.3985333,-119.8487500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.39,78.4,1773751699,0.4,6.4,4.96,254.797,19.333,244.811,40.801,34.39853,-119.84873,-,-,-,-,-,-,-,-,-,0.80,320.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.39,78.4,1773749899,0.42,5.38,5.12,260.043,18.157,239.323,41.504,34.39853,-119.84872,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,78.4,1773748112,-,-,-,-,-,-,-,34.3985500,-119.8487167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1773748099,0.41,5.38,4.72,259.85,20.266,243.4,43.672,34.39855,-119.84872,-,-,-,-,-,-,-,-,-,0.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1773746299,0.41,17.06,5.38,182.222,24.601,225.287,45.177,34.39855,-119.84872,-,-,-,-,-,-,-,-,-,0.80,354.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,77.6,1773744512,-,-,-,-,-,-,-,34.3985167,-119.8487333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1773744499,0.39,17.06,4.9,179.03,35.457,231.866,46.907,34.39850,-119.84873,-,-,-,-,-,-,-,-,-,0.40,348.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1773742699,0.39,5.38,5.18,257.077,19.891,232.602,45.893,34.39848,-119.84878,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,77.6,1773740912,-,-,-,-,-,-,-,34.3984167,-119.8489500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1773740899,0.4,17.06,5.34,189.179,40.708,234.02,44.957,34.39842,-119.84897,-,-,-,-,-,-,-,-,-,0.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1773739099,0.39,17.06,5.26,190.465,37.977,233.062,47.219,34.39845,-119.84908,-,-,-,-,-,-,-,-,-,0.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1773737312,-,-,-,-,-,-,-,34.3984667,-119.8491167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1773737299,0.41,17.06,5.82,177.915,30.339,223.297,47.841,34.39845,-119.84912,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1773735499,0.43,17.06,5.68,187.237,29.317,226.775,46.589,34.39842,-119.84917,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1773733712,-,-,-,-,-,-,-,34.3984500,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,77.6,1773733699,0.4,17.06,5.14,183.638,41.355,236.869,48.718,34.39847,-119.84918,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,77.6,1773731899,0.41,17.06,5.12,181.279,37.302,234.178,48.525,34.39847,-119.84918,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.59,76.8,1773730112,-,-,-,-,-,-,-,34.3984333,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1773730099,0.41,17.06,5.46,178.608,31.919,225.512,49.992,34.39843,-119.84918,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1773728299,0.43,17.06,5.68,185.891,29.579,224.576,47.622,34.39845,-119.84918,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.61,76,1773726512,-,-,-,-,-,-,-,34.3985000,-119.8490667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,75.2,1773726499,0.42,5.68,5.26,256.126,22.73,232.504,47.134,34.39850,-119.84905,-,-,-,-,-,-,-,-,-,0.40,297.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,75.2,1773724699,0.43,17.06,5.34,180.13,29.975,223.297,47.841,34.39853,-119.84893,-,-,-,-,-,-,-,-,-,0.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,74.4,1773722912,-,-,-,-,-,-,-,34.3985167,-119.8488500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,74.4,1773722899,0.42,11.36,5.32,196.157,39.508,227.336,49.457,34.39852,-119.84883,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,74.4,1773721099,0.41,6.02,5.26,249.762,29.802,230.283,48.24,34.39853,-119.84878,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.38,71.2,1773719312,-,-,-,-,-,-,-,34.3985333,-119.8487167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,71.2,1773719299,0.4,17.06,5.4,175.042,34.909,222.852,48.254,34.39853,-119.84870,-,-,-,-,-,-,-,-,-,0.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,71.2,1773717499,0.38,17.06,5.12,197.046,35.906,226.162,48.088,34.39852,-119.84867,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.63,64.8,1773715712,-,-,-,-,-,-,-,34.3985500,-119.8486333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,64.8,1773715699,0.38,17.06,5.42,181.487,37.037,220.686,48.396,34.39855,-119.84863,-,-,-,-,-,-,-,-,-,0.80,308.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,64.8,1773713899,0.37,17.06,4.74,178.62,47.988,228.714,49.312,34.39852,-119.84862,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.2,58.4,1773712112,-,-,-,-,-,-,-,34.3985167,-119.8486167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.05,58.4,1773712099,0.39,17.06,4.9,198.77,36.875,229.619,48.939,34.39852,-119.84862,-,-,-,-,-,-,-,-,-,1.60,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.05,58.4,1773710299,0.4,5.38,4.6,256.824,25.554,238.421,48.599,34.39852,-119.84860,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,56.8,1773708511,-,-,-,-,-,-,-,34.3985167,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,56.8,1773708499,0.43,17.06,4.54,185.849,39.076,236.879,49.425,34.39850,-119.84857,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,56.8,1773706699,0.47,5.68,4.2,250.784,30.179,239.267,52.299,34.39850,-119.84857,-,-,-,-,-,-,-,-,-,3.20,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,52.8,1773704911,-,-,-,-,-,-,-,34.3985000,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,52,1773704899,0.49,6.02,4.28,256.06,31.586,239.894,50.223,34.39850,-119.84857,-,-,-,-,-,-,-,-,-,3.60,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,52,1773703099,0.49,6.02,4.2,253.053,31.89,244.064,48.821,34.39850,-119.84857,-,-,-,-,-,-,-,-,-,3.20,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,48,1773701311,-,-,-,-,-,-,-,34.3984833,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,48,1773701299,0.5,6.02,4.2,254.962,27.88,245.71,47.203,34.39848,-119.84862,-,-,-,-,-,-,-,-,-,4.40,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,48,1773699499,0.48,5.38,4.3,253.462,33.305,240.647,52.243,34.39848,-119.84862,-,-,-,-,-,-,-,-,-,3.60,268.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44.8,1773697711,-,-,-,-,-,-,-,34.3984667,-119.8486333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44,1773697699,0.46,6.4,4.3,251.319,29.917,240.155,49.514,34.39847,-119.84863,-,-,-,-,-,-,-,-,-,5.20,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44,1773695899,0.45,17.06,4.92,191.957,39.331,231.038,48.794,34.39842,-119.84868,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,41.6,1773694111,-,-,-,-,-,-,-,34.3984000,-119.8489667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,41.6,1773694099,0.43,7.3,5.04,244.34,30.554,237.529,47.937,34.39842,-119.84898,-,-,-,-,-,-,-,-,-,0.40,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,41.6,1773692299,0.44,7.3,5.6,245.097,23.019,237.205,42.173,34.39848,-119.84912,-,-,-,-,-,-,-,-,-,0.80,160.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,45.6,1773690511,-,-,-,-,-,-,-,34.3984667,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,46.4,1773690499,0.42,7.86,5.46,244.864,24.129,235.836,42.827,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,46.4,1773688699,0.44,6.02,5.32,256.432,25.624,237.418,44.33,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.89,53.6,1773686911,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.93,53.6,1773686899,0.42,6.4,5,256.534,27.891,239.508,47.858,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,1.20,160.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.93,53.6,1773685099,0.48,5.68,5.04,261.132,32.715,236.895,50.582,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,2.00,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.55,64.8,1773683311,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.44,64.8,1773683299,0.46,6.4,4.78,254.87,40.894,232.071,54.341,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,2.40,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.44,64.8,1773681499,0.51,5.12,4.58,264.033,39.555,232.648,55.259,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,2.40,165.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.39,72,1773679711,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.32,72,1773679699,0.49,6.02,4.56,253.785,41.147,226.591,57.418,34.39850,-119.84927,-,-,-,-,-,-,-,-,-,2.40,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.32,72,1773677899,0.53,5.68,4.42,259.826,36.014,229.136,56.837,34.39855,-119.84927,-,-,-,-,-,-,-,-,-,2.40,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.15,76.8,1773676111,-,-,-,-,-,-,-,34.3985667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.16,76.8,1773676099,0.53,5.68,4.34,260.538,34.889,228.686,57.607,34.39855,-119.84928,-,-,-,-,-,-,-,-,-,3.20,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.16,76.8,1773674299,0.58,6.82,4.38,252.642,37.165,220.798,59.418,34.39853,-119.84928,-,-,-,-,-,-,-,-,-,3.20,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,79.2,1773672512,-,-,-,-,-,-,-,34.3985667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,79.2,1773672499,0.62,6.4,4.24,252.37,32.82,218.714,58.088,34.39858,-119.84927,-,-,-,-,-,-,-,-,-,4.40,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,79.2,1773670699,0.59,6.4,4.1,255.023,36.747,219.334,60.578,34.39860,-119.84927,-,-,-,-,-,-,-,-,-,4.80,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.79,80,1773668912,-,-,-,-,-,-,-,34.3986167,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1773668899,0.62,6.4,4.08,250.303,29.207,218.222,60.678,34.39863,-119.84925,-,-,-,-,-,-,-,-,-,4.80,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1773667099,0.61,6.02,3.86,253.301,38.382,208.496,63.322,34.39863,-119.84925,-,-,-,-,-,-,-,-,-,6.00,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,79.2,1773665312,-,-,-,-,-,-,-,34.3986333,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1773665299,0.61,6.4,3.82,257.368,34.143,213.528,63.685,34.39862,-119.84923,-,-,-,-,-,-,-,-,-,6.40,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1773663499,0.59,6.82,3.8,252.706,32.564,222.575,64.025,34.39860,-119.84923,-,-,-,-,-,-,-,-,-,6.00,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.61,79.2,1773661712,-,-,-,-,-,-,-,34.3986167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,79.2,1773661699,0.6,6.02,4.06,258.401,28.63,229.172,59.762,34.39863,-119.84922,-,-,-,-,-,-,-,-,-,6.00,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,79.2,1773659899,0.57,6.02,4.6,258.854,29.24,237.536,52.34,34.39863,-119.84920,-,-,-,-,-,-,-,-,-,4.40,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,78.4,1773658112,-,-,-,-,-,-,-,34.3985667,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1773658099,0.56,6.82,4.38,249.203,29.218,237.457,54.865,34.39857,-119.84922,-,-,-,-,-,-,-,-,-,5.60,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1773656299,0.54,6.82,4.76,252.062,26.649,239.712,48.644,34.39855,-119.84922,-,-,-,-,-,-,-,-,-,4.40,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.55,78.4,1773654512,-,-,-,-,-,-,-,34.3985333,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,78.4,1773654499,0.52,5.68,5.12,254.706,28.697,244.421,45.405,34.39853,-119.84920,-,-,-,-,-,-,-,-,-,4.00,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,78.4,1773652699,0.5,5.68,5.8,258.121,24.709,242.256,42.697,34.39852,-119.84918,-,-,-,-,-,-,-,-,-,0.40,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.79,77.6,1773650911,-,-,-,-,-,-,-,34.3984667,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1773650899,0.53,6.02,6.02,258.666,22.164,241.125,39.771,34.39847,-119.84913,-,-,-,-,-,-,-,-,-,0.40,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
